Year,Units,Decent homes criteria,Urbanisation sub-category,Sub-national area,Age of oldest person,Age of youngest person,Income group,Disability status,Ethnicity of household reference person (HRP),Unit measure,Observation status,Unit multiplier,Value
2011,Household (%),Thermal comfort,,,,,,Disabled (GSS harmonised),,Percentage (%),Undefined,Units,8.201
2011,Household (%),Thermal comfort,,,,,,Non-disabled (GSS harmonised),,Percentage (%),Undefined,Units,8.339
2011,Household (%),Thermal comfort,,,,,,,White,Percentage (%),Undefined,Units,8.339
2011,Household (%),Thermal comfort,,,,,,,Black,Percentage (%),Undefined,Units,8.241
2011,Household (%),Thermal comfort,,,,,,,Asian,Percentage (%),Undefined,Units,7.962
2011,Household (%),Thermal comfort,,,,,,,Other,Percentage (%),Undefined,Units,7.614
2011,Household (%),Thermal comfort,,,,,,,All minority,Percentage (%),Undefined,Units,7.947
2012,Household (%),,,,59 and under,,,,,Percentage (%),Undefined,Units,21.843
2012,Household (%),,,,60 and over,,,,,Percentage (%),Undefined,Units,21.136
2012,Household (%),,,,75 and over,,,,,Percentage (%),Undefined,Units,21.384
2012,Household (%),,,,,4 and under,,,,Percentage (%),Undefined,Units,20.558
2012,Household (%),,,,,15 and under,,,,Percentage (%),Undefined,Units,20.136
2012,Household (%),,,,,16 and over,,,,Percentage (%),Undefined,Units,22.184
2012,Household (%),,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,25.529
2012,Household (%),,,,,,2nd quintile,,,Percentage (%),Undefined,Units,24.499
2012,Household (%),,,,,,3rd quintile,,,Percentage (%),Undefined,Units,21.558
2012,Household (%),,,,,,4th quintile,,,Percentage (%),Undefined,Units,18.158
2012,Household (%),,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,18.598
2012,Household (%),,,,,,,Disabled (GSS harmonised),,Percentage (%),Undefined,Units,21.387
2012,Household (%),,,,,,,Non-disabled (GSS harmonised),,Percentage (%),Undefined,Units,21.607
2012,Household (%),,,,,,,,White,Percentage (%),Undefined,Units,21.15
2012,Household (%),,,,,,,,Black,Percentage (%),Undefined,Units,25.755
2012,Household (%),,,,,,,,Asian,Percentage (%),Undefined,Units,26.261
2012,Household (%),,,,,,,,Other,Percentage (%),Undefined,Units,22.502
2012,Household (%),,,,,,,,All minority,Percentage (%),Undefined,Units,25.2
2012,Household (%),Minimum Standard (HHSRS),,,59 and under,,,,,Percentage (%),Undefined,Units,13.323
2012,Household (%),Minimum Standard (HHSRS),,,60 and over,,,,,Percentage (%),Undefined,Units,13.198
2012,Household (%),Minimum Standard (HHSRS),,,75 and over,,,,,Percentage (%),Undefined,Units,13.223
2012,Household (%),Minimum Standard (HHSRS),,,,4 and under,,,,Percentage (%),Undefined,Units,13.299
2012,Household (%),Minimum Standard (HHSRS),,,,15 and under,,,,Percentage (%),Undefined,Units,13.385
2012,Household (%),Minimum Standard (HHSRS),,,,16 and over,,,,Percentage (%),Undefined,Units,13.231
2012,Household (%),Minimum Standard (HHSRS),,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,14.915
2012,Household (%),Minimum Standard (HHSRS),,,,,2nd quintile,,,Percentage (%),Undefined,Units,14.786
2012,Household (%),Minimum Standard (HHSRS),,,,,3rd quintile,,,Percentage (%),Undefined,Units,12.783
2012,Household (%),Minimum Standard (HHSRS),,,,,4th quintile,,,Percentage (%),Undefined,Units,11.073
2012,Household (%),Minimum Standard (HHSRS),,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,12.991
2012,Household (%),Minimum Standard (HHSRS),,,,,,Disabled (GSS harmonised),,Percentage (%),Undefined,Units,12.85
2012,Household (%),Minimum Standard (HHSRS),,,,,,Non-disabled (GSS harmonised),,Percentage (%),Undefined,Units,13.451
2012,Household (%),Minimum Standard (HHSRS),,,,,,,White,Percentage (%),Undefined,Units,13.021
2012,Household (%),Minimum Standard (HHSRS),,,,,,,Black,Percentage (%),Undefined,Units,14.977
2012,Household (%),Minimum Standard (HHSRS),,,,,,,Asian,Percentage (%),Undefined,Units,16.108
2012,Household (%),Minimum Standard (HHSRS),,,,,,,Other,Percentage (%),Undefined,Units,14.647
2012,Household (%),Minimum Standard (HHSRS),,,,,,,All minority,Percentage (%),Undefined,Units,15.416
2012,Household (%),Repair,,,59 and under,,,,,Percentage (%),Undefined,Units,4.857
2012,Household (%),Repair,,,60 and over,,,,,Percentage (%),Undefined,Units,4.255
2012,Household (%),Repair,,,75 and over,,,,,Percentage (%),Undefined,Units,3.894
2012,Household (%),Repair,,,,4 and under,,,,Percentage (%),Undefined,Units,4.704
2012,Household (%),Repair,,,,15 and under,,,,Percentage (%),Undefined,Units,3.965
2012,Household (%),Repair,,,,16 and over,,,,Percentage (%),Undefined,Units,4.914
2012,Household (%),Repair,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,6.424
2012,Household (%),Repair,,,,,2nd quintile,,,Percentage (%),Undefined,Units,5.404
2012,Household (%),Repair,,,,,3rd quintile,,,Percentage (%),Undefined,Units,3.664
2012,Household (%),Repair,,,,,4th quintile,,,Percentage (%),Undefined,Units,4.172
2012,Household (%),Repair,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,3.687
2012,Household (%),Repair,,,,,,Disabled (GSS harmonised),,Percentage (%),Undefined,Units,4.608
2012,Household (%),Repair,,,,,,Non-disabled (GSS harmonised),,Percentage (%),Undefined,Units,4.574
2012,Household (%),Repair,,,,,,,White,Percentage (%),Undefined,Units,4.386
2012,Household (%),Repair,,,,,,,Black,Percentage (%),Undefined,Units,7.448
2012,Household (%),Repair,,,,,,,Asian,Percentage (%),Undefined,Units,6.525
2012,Household (%),Repair,,,,,,,Other,Percentage (%),Undefined,Units,6.182
2012,Household (%),Repair,,,,,,,All minority,Percentage (%),Undefined,Units,6.719
2012,Household (%),Modern facilities and services,,,59 and under,,,,,Percentage (%),Undefined,Units,1.282
2012,Household (%),Modern facilities and services,,,60 and over,,,,,Percentage (%),Undefined,Units,2.063
2012,Household (%),Modern facilities and services,,,75 and over,,,,,Percentage (%),Undefined,Units,2.674
2012,Household (%),Modern facilities and services,,,,4 and under,,,,Percentage (%),Undefined,Units,0.514
2012,Household (%),Modern facilities and services,,,,15 and under,,,,Percentage (%),Undefined,Units,0.812
2012,Household (%),Modern facilities and services,,,,16 and over,,,,Percentage (%),Undefined,Units,1.887
2012,Household (%),Modern facilities and services,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,2.304
2012,Household (%),Modern facilities and services,,,,,2nd quintile,,,Percentage (%),Undefined,Units,2.122
2012,Household (%),Modern facilities and services,,,,,3rd quintile,,,Percentage (%),Undefined,Units,1.857
2012,Household (%),Modern facilities and services,,,,,4th quintile,,,Percentage (%),Undefined,Units,0.851
2012,Household (%),Modern facilities and services,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,0.805
2012,Household (%),Modern facilities and services,,,,,,Disabled (GSS harmonised),,Percentage (%),Undefined,Units,2.085
2012,Household (%),Modern facilities and services,,,,,,Non-disabled (GSS harmonised),,Percentage (%),Undefined,Units,1.366
2012,Household (%),Modern facilities and services,,,,,,,White,Percentage (%),Undefined,Units,1.463
2012,Household (%),Modern facilities and services,,,,,,,Black,Percentage (%),Undefined,Units,2.425
2012,Household (%),Modern facilities and services,,,,,,,Asian,Percentage (%),Undefined,Units,2.633
2012,Household (%),Modern facilities and services,,,,,,,Other,Percentage (%),Undefined,Units,2.226
2012,Household (%),Modern facilities and services,,,,,,,All minority,Percentage (%),Undefined,Units,2.472
2012,Household (%),Thermal comfort,,,59 and under,,,,,Percentage (%),Undefined,Units,7.187
2012,Household (%),Thermal comfort,,,60 and over,,,,,Percentage (%),Undefined,Units,7.373
2012,Household (%),Thermal comfort,,,75 and over,,,,,Percentage (%),Undefined,Units,7.08
2012,Household (%),Thermal comfort,,,,4 and under,,,,Percentage (%),Undefined,Units,5.417
2012,Household (%),Thermal comfort,,,,15 and under,,,,Percentage (%),Undefined,Units,5.068
2012,Household (%),Thermal comfort,,,,16 and over,,,,Percentage (%),Undefined,Units,8.167
2012,Household (%),Thermal comfort,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,8.845
2012,Household (%),Thermal comfort,,,,,2nd quintile,,,Percentage (%),Undefined,Units,8.89
2012,Household (%),Thermal comfort,,,,,3rd quintile,,,Percentage (%),Undefined,Units,8.095
2012,Household (%),Thermal comfort,,,,,4th quintile,,,Percentage (%),Undefined,Units,6.304
2012,Household (%),Thermal comfort,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,4.354
2012,Household (%),Thermal comfort,,,,,,Disabled (GSS harmonised),,Percentage (%),Undefined,Units,7.226
2012,Household (%),Thermal comfort,,,,,,Non-disabled (GSS harmonised),,Percentage (%),Undefined,Units,7.268
2012,Household (%),Thermal comfort,,,,,,,White,Percentage (%),Undefined,Units,7.247
2012,Household (%),Thermal comfort,,,,,,,Black,Percentage (%),Undefined,Units,10.391
2012,Household (%),Thermal comfort,,,,,,,Asian,Percentage (%),Undefined,Units,5.873
2012,Household (%),Thermal comfort,,,,,,,Other,Percentage (%),Undefined,Units,6.275
2012,Household (%),Thermal comfort,,,,,,,All minority,Percentage (%),Undefined,Units,7.325
2013,Household (%),,,,59 and under,,,,,Percentage (%),Undefined,Units,20.25432654416608
2013,Household (%),,,,60 and over,,,,,Percentage (%),Undefined,Units,19.88041552796891
2013,Household (%),,,,75 and over,,,,,Percentage (%),Undefined,Units,21.30967402530699
2013,Household (%),,,,,4 and under,,,,Percentage (%),Undefined,Units,18.08021308014962
2013,Household (%),,,,,15 and under,,,,Percentage (%),Undefined,Units,18.6217413689887
2013,Household (%),,,,,16 and over,,,,Percentage (%),Undefined,Units,20.65410906730991
2013,Household (%),,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,25.20865838088231
2013,Household (%),,,,,,2nd quintile,,,Percentage (%),Undefined,Units,21.06183469505298
2013,Household (%),,,,,,3rd quintile,,,Percentage (%),Undefined,Units,22.17666273636604
2013,Household (%),,,,,,4th quintile,,,Percentage (%),Undefined,Units,16.4950659220054
2013,Household (%),,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,16.33796069596277
2013,Household (%),,,,,,,Disabled (GSS harmonised),,Percentage (%),Undefined,Units,20.02223446804432
2013,Household (%),,,,,,,Non-disabled (GSS harmonised),,Percentage (%),Undefined,Units,20.13543733726614
2013,Household (%),,,,,,,,White,Percentage (%),Undefined,Units,19.74005558846301
2013,Household (%),,,,,,,,Black,Percentage (%),Undefined,Units,24.98668063850515
2013,Household (%),,,,,,,,Asian,Percentage (%),Undefined,Units,22.91401351935444
2013,Household (%),,,,,,,,Other,Percentage (%),Undefined,Units,21.9275258158346
2013,Household (%),,,,,,,,All minority,Percentage (%),Undefined,Units,23.25953740427053
2013,Household (%),Minimum Standard (HHSRS),,,59 and under,,,,,Percentage (%),Undefined,Units,11.8236759556307
2013,Household (%),Minimum Standard (HHSRS),,,60 and over,,,,,Percentage (%),Undefined,Units,11.22143069767555
2013,Household (%),Minimum Standard (HHSRS),,,75 and over,,,,,Percentage (%),Undefined,Units,11.52612112627552
2013,Household (%),Minimum Standard (HHSRS),,,,4 and under,,,,Percentage (%),Undefined,Units,10.83113941710981
2013,Household (%),Minimum Standard (HHSRS),,,,15 and under,,,,Percentage (%),Undefined,Units,12.02631825255635
2013,Household (%),Minimum Standard (HHSRS),,,,16 and over,,,,Percentage (%),Undefined,Units,11.43931856410859
2013,Household (%),Minimum Standard (HHSRS),,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,13.40171093612513
2013,Household (%),Minimum Standard (HHSRS),,,,,2nd quintile,,,Percentage (%),Undefined,Units,12.47884534704297
2013,Household (%),Minimum Standard (HHSRS),,,,,3rd quintile,,,Percentage (%),Undefined,Units,11.24976064991471
2013,Household (%),Minimum Standard (HHSRS),,,,,4th quintile,,,Percentage (%),Undefined,Units,10.31231134439355
2013,Household (%),Minimum Standard (HHSRS),,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,10.73399404027712
2013,Household (%),Minimum Standard (HHSRS),,,,,,Disabled (GSS harmonised),,Percentage (%),Undefined,Units,10.99893863873915
2013,Household (%),Minimum Standard (HHSRS),,,,,,Non-disabled (GSS harmonised),,Percentage (%),Undefined,Units,11.84304451774381
2013,Household (%),Minimum Standard (HHSRS),,,,,,,White,Percentage (%),Undefined,Units,11.42655428789904
2013,Household (%),Minimum Standard (HHSRS),,,,,,,Black,Percentage (%),Undefined,Units,15.20879754864878
2013,Household (%),Minimum Standard (HHSRS),,,,,,,Asian,Percentage (%),Undefined,Units,12.79285621983879
2013,Household (%),Minimum Standard (HHSRS),,,,,,,Other,Percentage (%),Undefined,Units,10.94537145646734
2013,Household (%),Minimum Standard (HHSRS),,,,,,,All minority,Percentage (%),Undefined,Units,13.02351448146669
2013,Household (%),Repair,,,59 and under,,,,,Percentage (%),Undefined,Units,4.317373018440621
2013,Household (%),Repair,,,60 and over,,,,,Percentage (%),Undefined,Units,4.173877038763795
2013,Household (%),Repair,,,75 and over,,,,,Percentage (%),Undefined,Units,4.581066625666925
2013,Household (%),Repair,,,,4 and under,,,,Percentage (%),Undefined,Units,4.170717786575582
2013,Household (%),Repair,,,,15 and under,,,,Percentage (%),Undefined,Units,3.596391173540245
2013,Household (%),Repair,,,,16 and over,,,,Percentage (%),Undefined,Units,4.50508715683933
2013,Household (%),Repair,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,6.011331438067442
2013,Household (%),Repair,,,,,2nd quintile,,,Percentage (%),Undefined,Units,4.191487829852592
2013,Household (%),Repair,,,,,3rd quintile,,,Percentage (%),Undefined,Units,4.893303808000238
2013,Household (%),Repair,,,,,4th quintile,,,Percentage (%),Undefined,Units,3.453811505767463
2013,Household (%),Repair,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,2.994054220200915
2013,Household (%),Repair,,,,,,Disabled (GSS harmonised),,Percentage (%),Undefined,Units,4.545586711295129
2013,Household (%),Repair,,,,,,Non-disabled (GSS harmonised),,Percentage (%),Undefined,Units,4.117343819668268
2013,Household (%),Repair,,,,,,,White,Percentage (%),Undefined,Units,4.079794009679421
2013,Household (%),Repair,,,,,,,Black,Percentage (%),Undefined,Units,5.283739193656156
2013,Household (%),Repair,,,,,,,Asian,Percentage (%),Undefined,Units,6.433412500724094
2013,Household (%),Repair,,,,,,,Other,Percentage (%),Undefined,Units,5.231308522107026
2013,Household (%),Repair,,,,,,,All minority,Percentage (%),Undefined,Units,5.810232468675584
2013,Household (%),Modern facilities and services,,,59 and under,,,,,Percentage (%),Undefined,Units,1.556394363627808
2013,Household (%),Modern facilities and services,,,60 and over,,,,,Percentage (%),Undefined,Units,2.448136492855527
2013,Household (%),Modern facilities and services,,,75 and over,,,,,Percentage (%),Undefined,Units,3.359014673961366
2013,Household (%),Modern facilities and services,,,,4 and under,,,,Percentage (%),Undefined,Units,1.006839945280436
2013,Household (%),Modern facilities and services,,,,15 and under,,,,Percentage (%),Undefined,Units,0.9853301859424428
2013,Household (%),Modern facilities and services,,,,16 and over,,,,Percentage (%),Undefined,Units,2.223906365700192
2013,Household (%),Modern facilities and services,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,3.607918542149192
2013,Household (%),Modern facilities and services,,,,,2nd quintile,,,Percentage (%),Undefined,Units,2.047579303283061
2013,Household (%),Modern facilities and services,,,,,3rd quintile,,,Percentage (%),Undefined,Units,2.27972580417654
2013,Household (%),Modern facilities and services,,,,,4th quintile,,,Percentage (%),Undefined,Units,1.017582217756136
2013,Household (%),Modern facilities and services,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,0.7333634808710537
2013,Household (%),Modern facilities and services,,,,,,Disabled (GSS harmonised),,Percentage (%),Undefined,Units,2.493357275291292
2013,Household (%),Modern facilities and services,,,,,,Non-disabled (GSS harmonised),,Percentage (%),Undefined,Units,1.620100153139413
2013,Household (%),Modern facilities and services,,,,,,,White,Percentage (%),Undefined,Units,1.832760147469882
2013,Household (%),Modern facilities and services,,,,,,,Black,Percentage (%),Undefined,Units,2.120795570613219
2013,Household (%),Modern facilities and services,,,,,,,Asian,Percentage (%),Undefined,Units,1.89645261764824
2013,Household (%),Modern facilities and services,,,,,,,Other,Percentage (%),Undefined,Units,3.724057035535331
2013,Household (%),Modern facilities and services,,,,,,,All minority,Percentage (%),Undefined,Units,2.411034055960578
2013,Household (%),Thermal comfort,,,59 and under,,,,,Percentage (%),Undefined,Units,6.786570931380985
2013,Household (%),Thermal comfort,,,60 and over,,,,,Percentage (%),Undefined,Units,7.232731804568779
2013,Household (%),Thermal comfort,,,75 and over,,,,,Percentage (%),Undefined,Units,7.41462840169712
2013,Household (%),Thermal comfort,,,,4 and under,,,,Percentage (%),Undefined,Units,4.530272420072288
2013,Household (%),Thermal comfort,,,,15 and under,,,,Percentage (%),Undefined,Units,4.534108178012793
2013,Household (%),Thermal comfort,,,,16 and over,,,,Percentage (%),Undefined,Units,7.834602999926829
2013,Household (%),Thermal comfort,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,9.690044893471017
2013,Household (%),Thermal comfort,,,,,2nd quintile,,,Percentage (%),Undefined,Units,7.392729021339536
2013,Household (%),Thermal comfort,,,,,3rd quintile,,,Percentage (%),Undefined,Units,8.180264742204917
2013,Household (%),Thermal comfort,,,,,4th quintile,,,Percentage (%),Undefined,Units,5.445691531466645
2013,Household (%),Thermal comfort,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,4.473059401401422
2013,Household (%),Thermal comfort,,,,,,Disabled (GSS harmonised),,Percentage (%),Undefined,Units,6.912802125894505
2013,Household (%),Thermal comfort,,,,,,Non-disabled (GSS harmonised),,Percentage (%),Undefined,Units,6.973075457917083
2013,Household (%),Thermal comfort,,,,,,,White,Percentage (%),Undefined,Units,6.923551995815959
2013,Household (%),Thermal comfort,,,,,,,Black,Percentage (%),Undefined,Units,9.937421077264068
2013,Household (%),Thermal comfort,,,,,,,Asian,Percentage (%),Undefined,Units,5.106519501468239
2013,Household (%),Thermal comfort,,,,,,,Other,Percentage (%),Undefined,Units,8.130716605531326
2013,Household (%),Thermal comfort,,,,,,,All minority,Percentage (%),Undefined,Units,7.225073750629835
2014,Household (%),,,,59 and under,,,,,Percentage (%),Undefined,Units,19.4889210625662
2014,Household (%),,,,60 and over,,,,,Percentage (%),Undefined,Units,19.40166444207721
2014,Household (%),,,,75 and over,,,,,Percentage (%),Undefined,Units,21.1659876243749
2014,Household (%),,,,,4 and under,,,,Percentage (%),Undefined,Units,18.65359573995068
2014,Household (%),,,,,15 and under,,,,Percentage (%),Undefined,Units,18.29840047795382
2014,Household (%),,,,,16 and over,,,,Percentage (%),Undefined,Units,19.87594777826028
2014,Household (%),,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,23.77739742710567
2014,Household (%),,,,,,2nd quintile,,,Percentage (%),Undefined,Units,19.40465361329816
2014,Household (%),,,,,,3rd quintile,,,Percentage (%),Undefined,Units,22.21122379548329
2014,Household (%),,,,,,4th quintile,,,Percentage (%),Undefined,Units,17.39400630809389
2014,Household (%),,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,15.22030701843326
2014,Household (%),,,,,,,Disabled (GSS harmonised),,Percentage (%),Undefined,Units,20.61158833426129
2014,Household (%),,,,,,,Non-disabled (GSS harmonised),,Percentage (%),Undefined,Units,18.90534242339958
2014,Household (%),,,,,,,,White,Percentage (%),Undefined,Units,19.24792452611866
2014,Household (%),,,,,,,,Black,Percentage (%),Undefined,Units,22.3794539788174
2014,Household (%),,,,,,,,Asian,Percentage (%),Undefined,Units,21.04666679749593
2014,Household (%),,,,,,,,Other,Percentage (%),Undefined,Units,20.44328593748773
2014,Household (%),,,,,,,,All minority,Percentage (%),Undefined,Units,21.26228530755461
2014,Household (%),Minimum Standard (HHSRS),,,59 and under,,,,,Percentage (%),Undefined,Units,11.47115565871116
2014,Household (%),Minimum Standard (HHSRS),,,60 and over,,,,,Percentage (%),Undefined,Units,10.79037411783044
2014,Household (%),Minimum Standard (HHSRS),,,75 and over,,,,,Percentage (%),Undefined,Units,10.90196006043024
2014,Household (%),Minimum Standard (HHSRS),,,,4 and under,,,,Percentage (%),Undefined,Units,11.32010932676137
2014,Household (%),Minimum Standard (HHSRS),,,,15 and under,,,,Percentage (%),Undefined,Units,11.25037755958787
2014,Household (%),Minimum Standard (HHSRS),,,,16 and over,,,,Percentage (%),Undefined,Units,11.19263708460763
2014,Household (%),Minimum Standard (HHSRS),,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,13.25070074458794
2014,Household (%),Minimum Standard (HHSRS),,,,,2nd quintile,,,Percentage (%),Undefined,Units,10.76597328506583
2014,Household (%),Minimum Standard (HHSRS),,,,,3rd quintile,,,Percentage (%),Undefined,Units,11.07949417008809
2014,Household (%),Minimum Standard (HHSRS),,,,,4th quintile,,,Percentage (%),Undefined,Units,10.98916304673581
2014,Household (%),Minimum Standard (HHSRS),,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,10.15754466367895
2014,Household (%),Minimum Standard (HHSRS),,,,,,Disabled (GSS harmonised),,Percentage (%),Undefined,Units,10.94315054620902
2014,Household (%),Minimum Standard (HHSRS),,,,,,Non-disabled (GSS harmonised),,Percentage (%),Undefined,Units,11.34680714320797
2014,Household (%),Minimum Standard (HHSRS),,,,,,,White,Percentage (%),Undefined,Units,11.31651308618998
2014,Household (%),Minimum Standard (HHSRS),,,,,,,Black,Percentage (%),Undefined,Units,11.65298298280195
2014,Household (%),Minimum Standard (HHSRS),,,,,,,Asian,Percentage (%),Undefined,Units,9.201777969660696
2014,Household (%),Minimum Standard (HHSRS),,,,,,,Other,Percentage (%),Undefined,Units,10.51041478561951
2014,Household (%),Minimum Standard (HHSRS),,,,,,,All minority,Percentage (%),Undefined,Units,10.26229781003897
2014,Household (%),Repair,,,59 and under,,,,,Percentage (%),Undefined,Units,4.345550597582697
2014,Household (%),Repair,,,60 and over,,,,,Percentage (%),Undefined,Units,4.160267313433196
2014,Household (%),Repair,,,75 and over,,,,,Percentage (%),Undefined,Units,4.976063831321393
2014,Household (%),Repair,,,,4 and under,,,,Percentage (%),Undefined,Units,4.138376401949253
2014,Household (%),Repair,,,,15 and under,,,,Percentage (%),Undefined,Units,4.252618300895361
2014,Household (%),Repair,,,,16 and over,,,,Percentage (%),Undefined,Units,4.281694574958195
2014,Household (%),Repair,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,5.830443230320124
2014,Household (%),Repair,,,,,2nd quintile,,,Percentage (%),Undefined,Units,3.875900409507196
2014,Household (%),Repair,,,,,3rd quintile,,,Percentage (%),Undefined,Units,5.497081572479305
2014,Household (%),Repair,,,,,4th quintile,,,Percentage (%),Undefined,Units,3.759254080708391
2014,Household (%),Repair,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,2.688783890657635
2014,Household (%),Repair,,,,,,Disabled (GSS harmonised),,Percentage (%),Undefined,Units,4.877319374695438
2014,Household (%),Repair,,,,,,Non-disabled (GSS harmonised),,Percentage (%),Undefined,Units,3.966163583203508
2014,Household (%),Repair,,,,,,,White,Percentage (%),Undefined,Units,3.994411041713406
2014,Household (%),Repair,,,,,,,Black,Percentage (%),Undefined,Units,6.329457294247423
2014,Household (%),Repair,,,,,,,Asian,Percentage (%),Undefined,Units,7.531546205624355
2014,Household (%),Repair,,,,,,,Other,Percentage (%),Undefined,Units,5.795378708770719
2014,Household (%),Repair,,,,,,,All minority,Percentage (%),Undefined,Units,6.710988692149595
2014,Household (%),Modern facilities and services,,,59 and under,,,,,Percentage (%),Undefined,Units,1.586270113358819
2014,Household (%),Modern facilities and services,,,60 and over,,,,,Percentage (%),Undefined,Units,2.820922519207816
2014,Household (%),Modern facilities and services,,,75 and over,,,,,Percentage (%),Undefined,Units,4.087261597317439
2014,Household (%),Modern facilities and services,,,,4 and under,,,,Percentage (%),Undefined,Units,1.323434980548029
2014,Household (%),Modern facilities and services,,,,15 and under,,,,Percentage (%),Undefined,Units,1.009730725167223
2014,Household (%),Modern facilities and services,,,,16 and over,,,,Percentage (%),Undefined,Units,2.446718911959569
2014,Household (%),Modern facilities and services,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,3.588622643418428
2014,Household (%),Modern facilities and services,,,,,2nd quintile,,,Percentage (%),Undefined,Units,2.13580918874948
2014,Household (%),Modern facilities and services,,,,,3rd quintile,,,Percentage (%),Undefined,Units,2.985891566878512
2014,Household (%),Modern facilities and services,,,,,4th quintile,,,Percentage (%),Undefined,Units,1.322048136260175
2014,Household (%),Modern facilities and services,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,0.5428994382819944
2014,Household (%),Modern facilities and services,,,,,,Disabled (GSS harmonised),,Percentage (%),Undefined,Units,2.799325418655526
2014,Household (%),Modern facilities and services,,,,,,Non-disabled (GSS harmonised),,Percentage (%),Undefined,Units,1.704570712841862
2014,Household (%),Modern facilities and services,,,,,,,White,Percentage (%),Undefined,Units,1.999497496159147
2014,Household (%),Modern facilities and services,,,,,,,Black,Percentage (%),Undefined,Units,2.97122809555672
2014,Household (%),Modern facilities and services,,,,,,,Asian,Percentage (%),Undefined,Units,1.769825539180093
2014,Household (%),Modern facilities and services,,,,,,,Other,Percentage (%),Undefined,Units,3.618519710757104
2014,Household (%),Modern facilities and services,,,,,,,All minority,Percentage (%),Undefined,Units,2.621081171732828
2014,Household (%),Thermal comfort,,,59 and under,,,,,Percentage (%),Undefined,Units,5.817719286054777
2014,Household (%),Thermal comfort,,,60 and over,,,,,Percentage (%),Undefined,Units,7.074171512116713
2014,Household (%),Thermal comfort,,,75 and over,,,,,Percentage (%),Undefined,Units,7.527101603685802
2014,Household (%),Thermal comfort,,,,4 and under,,,,Percentage (%),Undefined,Units,4.729437438830423
2014,Household (%),Thermal comfort,,,,15 and under,,,,Percentage (%),Undefined,Units,4.168623767026768
2014,Household (%),Thermal comfort,,,,16 and over,,,,Percentage (%),Undefined,Units,7.079769151482026
2014,Household (%),Thermal comfort,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,8.100087499391048
2014,Household (%),Thermal comfort,,,,,2nd quintile,,,Percentage (%),Undefined,Units,6.055526273347649
2014,Household (%),Thermal comfort,,,,,3rd quintile,,,Percentage (%),Undefined,Units,7.78255053438932
2014,Household (%),Thermal comfort,,,,,4th quintile,,,Percentage (%),Undefined,Units,5.563712082640258
2014,Household (%),Thermal comfort,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,4.35240200352848
2014,Household (%),Thermal comfort,,,,,,Disabled (GSS harmonised),,Percentage (%),Undefined,Units,6.88459324924015
2014,Household (%),Thermal comfort,,,,,,Non-disabled (GSS harmonised),,Percentage (%),Undefined,Units,6.017493518925607
2014,Household (%),Thermal comfort,,,,,,,White,Percentage (%),Undefined,Units,6.325307892390986
2014,Household (%),Thermal comfort,,,,,,,Black,Percentage (%),Undefined,Units,5.424947706626637
2014,Household (%),Thermal comfort,,,,,,,Asian,Percentage (%),Undefined,Units,4.980375610809115
2014,Household (%),Thermal comfort,,,,,,,Other,Percentage (%),Undefined,Units,8.637873232469952
2014,Household (%),Thermal comfort,,,,,,,All minority,Percentage (%),Undefined,Units,6.111731684614909
2015,Household (%),,,,59 and under,,,,,Percentage (%),Undefined,Units,19.25632152188521
2015,Household (%),,,,60 and over,,,,,Percentage (%),Undefined,Units,18.95475294204654
2015,Household (%),,,,75 and over,,,,,Percentage (%),Undefined,Units,20.17843679245095
2015,Household (%),,,,,4 and under,,,,Percentage (%),Undefined,Units,18.81213325513336
2015,Household (%),,,,,15 and under,,,,Percentage (%),Undefined,Units,18.43534566150668
2015,Household (%),,,,,16 and over,,,,Percentage (%),Undefined,Units,19.39917461183124
